Time,Vin,RawSignal,Event
Verified data,Verified data,For Reference Only,For Reference Only
0.702,-2088.796630859,0.161201790,0
0.704,-2088.438720703,0.403662682,0
0.706,-2087.871826172,0.754873276,0
0.708,-2088.807128906,-0.140241683,0
0.710,-2088.639648438,0.021205498,0
0.712,-2085.560546875,2.411208630,0
0.714,-2084.480224609,2.715670347,0
0.716,-2087.910644531,-0.555981219,0
0.718,-2089.151123047,-1.397226691,0
0.720,-2089.763183594,-1.562700510,0
0.722,-2089.465820313,-0.984144211,0
0.724,-2087.894775391,0.456552207,0
0.726,-2087.846435547,0.392623305,0
0.728,-2088.214843750,0.018794494,0
0.730,-2089.785156250,-1.206722736,0
0.732,-2088.685546875,-0.083317585,0
0.734,-2090.821533203,-1.726044416,0
0.736,-2091.470947266,-1.847575307,0
0.738,-2088.565185547,0.823101461,0
0.740,-2088.995117188,0.305739403,0
0.742,-2089.571044922,-0.210157350,0
0.744,-2089.851074219,-0.381187737,0
0.746,-2091.783935547,-1.799794793,0
0.748,-2093.392333984,-2.650832415,0
0.750,-2093.860839844,-2.426207542,0
0.752,-2091.170654297,0.205433890,0
0.754,-2088.418945313,2.299975634,0
0.756,-2091.266845703,-0.426195174,0
0.758,-2092.330566406,-1.158853650,0
0.760,-2089.232910156,1.508043766,0
0.762,-2090.945556641,-0.159172863,0
0.764,-2094.889404297,-3.191252708,0
0.766,-2092.349853516,-0.506814778,0
0.768,-2090.442382813,1.089390874,0
0.770,-2090.813232422,0.558845162,0
0.772,-2090.287109375,0.843846381,0
0.774,-2090.488769531,0.499447197,0
0.776,-2092.307617188,-1.026275039,0
0.778,-2093.398681641,-1.646714449,0
0.780,-2093.660644531,-1.484449387,0
0.782,-2092.538574219,-0.281947196,0
0.784,-2091.361083984,0.696555018,0
0.786,-2090.685058594,1.067640305,0
0.788,-2091.492431641,0.202315152,0
0.790,-2090.915283203,0.606318891,0
0.792,-2090.420410156,0.856488347,0
0.794,-2090.249755859,0.798845232,0
0.796,-2091.223876953,-0.136323467,0
0.798,-2092.170410156,-0.842264235,0
0.800,-2093.105712891,-1.382458806,0
0.802,-2092.557617188,-0.649049938,0
0.804,-2093.032958984,-0.874432206,0
0.806,-2094.180419922,-1.572588682,0
0.808,-2095.998046875,-2.636811972,0
0.810,-2097.241699219,-3.018064976,0
0.812,-2101.250976563,-5.465652943,0
0.814,-2102.949707031,-5.572313309,0
0.816,-2103.100585938,-4.451303482,0
0.818,-2103.593261719,-3.845158815,0
0.820,-2101.652099609,-1.480920434,0
0.822,-2103.382812500,-2.497850418,0
0.824,-2103.982177734,-2.408960581,0
0.826,-2098.465576172,2.417067289,0
0.828,-2098.657958984,1.730155826,0
0.830,-2100.931640625,-0.422641665,0
0.832,-2105.851562500,-4.155261993,0
0.834,-2110.513671875,-6.857948303,0
0.836,-2113.501953125,-7.658048630,0
0.838,-2117.162353516,-8.803153038,0
0.840,-2114.273193359,-4.599733353,0
0.842,-2103.999755859,4.413000584,0
0.844,-2095.147460938,10.317316055,0
0.846,-2082.289062500,18.025171280,0
0.848,-2055.892333984,34.549968719,0
0.850,-2040.291870117,39.005413055,0
0.852,-2040.298706055,30.331804276,0
0.854,-2041.638427734,22.549087524,0
0.856,-2041.047973633,17.997186661,0
0.858,-2039.139526367,15.481956482,0
0.860,-2038.418701172,12.602005959,0
0.862,-2039.928955078,8.626810074,0
0.864,-2038.250122070,8.015403748,0
0.866,-2040.280273438,4.655109882,0
0.868,-2041.187377930,2.915110350,0
0.870,-2041.420532227,2.085987806,0
0.872,-2043.931640625,-0.330678314,0
0.874,-2044.656616211,-0.821095169,0
0.876,-2043.582275391,0.197034061,0
0.878,-2040.726318359,2.374503851,0
0.880,-2040.214111328,2.245187759,0
0.882,-2041.846313477,0.476700068,0
0.884,-2048.752929688,-5.000885963,0
0.886,-2053.760742188,-7.784476280,0
0.888,-2060.985107422,-11.673483849,0
0.890,-2064.583984375,-11.878330231,0
0.892,-2079.653564453,-20.959163666,0
0.894,-2093.312255859,-26.924682617,0
0.896,-2094.881835938,-22.161954880,0
0.898,-2095.822509766,-17.968357086,0
0.900,-2094.974121094,-13.315330505,0
0.902,-2095.111083984,-10.462787628,0
0.904,-2094.973876953,-8.030898094,0
0.906,-2093.179931641,-4.850944519,0
0.908,-2096.105712891,-6.048477650,0
0.910,-2094.930175781,-3.790079594,0
0.912,-2093.320556641,-1.695927382,0
0.914,-2097.252197266,-4.376807690,0
0.916,-2099.777832031,-5.368514538,0
0.918,-2097.874267578,-2.694951057,0
0.920,-2100.251220703,-3.944771528,0
0.922,-2100.810791016,-3.503359556,0
0.924,-2101.500488281,-3.261210918,0
0.926,-2102.697021484,-3.467126846,0
0.928,-2102.093261719,-2.227065802,0
0.930,-2101.091308594,-0.952702820,0
0.932,-2103.273437500,-2.438227654,0
0.934,-2104.635009766,-2.955459356,0
0.936,-2105.295166016,-2.811942101,0
0.938,-2103.582519531,-0.855124950,0
0.940,-2102.460937500,0.207307383,0
0.942,-2106.443359375,-2.936197519,0
0.944,-2129.752441406,-20.412712097,0
0.946,-2193.650390625,-65.574195862,0
0.948,-2292.438964844,-127.835998535,0
0.950,-2457.031738281,-227.441635132,0
0.952,-2674.295654297,-345.877655029,0
0.954,-2870.572265625,-421.669982910,0
0.956,-3004.667968750,-432.256622314,0
0.958,-3068.840087891,-386.106262207,0
0.960,-3104.744140625,-328.225830078,0
0.962,-3111.753662109,-260.735351563,0
0.964,-3091.020751953,-186.666183472,0
0.966,-3082.285644531,-138.389038086,0
0.968,-3036.337158203,-71.897178650,0
0.970,-2959.055175781,4.188045025,0
0.972,-2847.519042969,90.006652832,0
0.974,-2573.281250000,283.297546387,0
0.976,-2284.432128906,444.997222900,0
0.978,-2040.134521484,536.111145020,0
0.980,-1601.575561523,758.066894531,0
0.982,-1051.050659180,1017.780456543,0
0.984,-540.851867676,1188.412841797,0
0.986,-50.721958160,1305.516357422,0
0.988,410.738250732,1374.297241211,0
0.990,721.486877441,1310.574218750,0
0.992,726.278503418,1023.049011230,0
0.994,448.967803955,580.011169434,0
0.996,95.120429993,175.902877808,0
0.998,-215.992202759,-105.161766052,0
1.000,-547.402404785,-339.551574707,0
1.002,-889.865966797,-530.449279785,0
1.004,-1174.369140625,-633.843688965,0
1.006,-1380.051391602,-652.956176758,0
1.008,-1507.801147461,-607.207824707,0
1.010,-1629.386962891,-566.832153320,0
1.012,-1773.309936523,-552.802368164,0
1.014,-1887.421142578,-518.703796387,0
1.016,-1950.374511719,-452.394134521,0
1.018,-1968.178100586,-365.704589844,0
1.020,-1967.025512695,-283.536834717,0
1.022,-1981.997192383,-232.170227051,0
1.024,-2010.948608398,-203.091964722,0
1.026,-2031.224365234,-173.728195190,0
1.028,-2053.699218750,-152.600341797,0
1.030,-2078.801757813,-138.211608887,0
1.032,-2094.361083984,-119.598121643,0
1.034,-2107.660644531,-103.363563538,0
1.036,-2118.651367188,-88.941009521,0
1.038,-2126.276123047,-75.105667114,0
1.040,-2132.313720703,-63.110553741,0
1.042,-2139.454101563,-54.639030457,0
1.044,-2149.138671875,-50.028705597,0
1.046,-2155.978271484,-44.230434418,0
1.048,-2161.455810547,-38.661258698,0
1.050,-2166.841064453,-34.257976532,0
1.052,-2171.366455078,-30.164474487,0
1.054,-2173.466796875,-25.094367981,0
1.056,-2177.120117188,-22.359155655,0
1.058,-2181.220214844,-20.579097748,0
1.060,-2181.209716797,-15.997532845,0
1.062,-2183.534667969,-14.250690460,0
1.064,-2185.944335938,-12.957966805,0
1.066,-2187.449951172,-11.249249458,0
1.068,-2189.422363281,-10.283277512,0
1.070,-2193.332763672,-11.039468765,0
1.072,-2194.008300781,-9.111568451,0
1.074,-2193.400634766,-6.614091396,0
1.076,-2193.140136719,-4.941502571,0
1.078,-2197.155761719,-6.966563702,0
1.080,-2199.011962891,-6.862167835,0
1.082,-2200.691650391,-6.643579483,0
1.084,-2203.610107422,-7.437094212,0
1.086,-2204.318359375,-6.335192680,0
1.088,-2206.859130859,-6.903282642,0
1.090,-2208.405273438,-6.571753979,0
1.092,-2209.520751953,-5.978824615,0
1.094,-2210.391845703,-5.327641964,0
1.096,-2212.286132813,-5.616973400,0
1.098,-2214.779052734,-6.307700634,0
1.100,-2216.963378906,-6.604906082,0
1.102,-2218.501953125,-6.333728790,0
1.104,-2220.021972656,-6.108265400,0
1.106,-2220.492431641,-5.116842747,0
1.108,-2223.556152344,-6.362543583,0
1.110,-2223.446777344,-4.863535404,0
1.112,-2225.263916016,-5.195881844,0
1.114,-2227.351562500,-5.665001392,0
1.116,-2229.639648438,-6.185664654,0
1.118,-2230.129150391,-5.191623211,0
1.120,-2230.650390625,-4.443292618,0
1.122,-2233.062011719,-5.331601143,0
1.124,-2235.251464844,-5.849524975,0
1.126,-2235.632812500,-4.846166134,0
1.128,-2236.616455078,-4.534382343,0
1.130,-2241.796386719,-7.555491447,0
1.132,-2245.716796875,-8.925436974,0
1.134,-2247.335205078,-8.200823784,0
1.136,-2248.469238281,-7.260255814,0
1.138,-2249.915771484,-6.771920204,0
1.140,-2252.872070313,-7.566296101,0
1.142,-2254.049072266,-6.800172806,0
1.144,-2255.949951172,-6.767420292,0
1.146,-2259.537841797,-8.054018021,0
1.148,-2262.204101563,-8.337830544,0
1.150,-2265.188720703,-8.806303978,0
1.152,-2269.470214844,-10.179265022,0
1.154,-2274.327392578,-11.694789886,0
1.156,-2280.410400391,-13.827122688,0
1.158,-2284.557617188,-13.979734421,0
1.160,-2286.267333984,-12.202783585,0
1.162,-2290.167236328,-12.524254799,0
1.164,-2292.958984375,-11.912258148,0
1.166,-2295.626220703,-11.339408875,0
1.168,-2302.440185547,-14.119072914,0
1.170,-2306.797119141,-14.370153427,0
1.172,-2311.291992188,-14.672473907,0
1.174,-2316.684570313,-15.606070518,0
1.176,-2318.960205078,-13.907763481,0
1.178,-2325.063476563,-15.563831329,0
1.180,-2331.419189453,-17.048484802,0
1.182,-2334.851074219,-15.928904533,0
1.184,-2337.491943359,-14.443011284,0
1.186,-2343.392089844,-15.822173119,0
1.188,-2346.685302734,-14.867353439,0
1.190,-2346.223876953,-11.204401016,0
1.192,-2350.419677734,-11.977767944,0
1.194,-2353.112548828,-11.410491943,0
1.196,-2355.497802734,-10.729720116,0
1.198,-2361.431152344,-12.960060120,0
1.200,-2362.916748047,-11.235338211,0
1.202,-2359.556396484,-6.124889374,0
1.204,-2360.507568359,-5.503648281,0
1.206,-2360.133056641,-3.989290476,0
1.208,-2358.391845703,-1.748464108,0
1.210,-2354.947998047,1.318673611,0
1.212,-2355.697998047,0.442297101,0
1.214,-2352.391113281,2.916001797,0
1.216,-2347.822021484,5.821620464,0
1.218,-2343.545654297,7.853954315,0
1.220,-2339.594238281,9.181761742,0
1.222,-2334.420410156,11.165322304,0
1.224,-2327.308105469,14.215726852,0
1.226,-2321.849609375,15.301989555,0
1.228,-2317.866210938,14.999471664,0
1.230,-2310.931152344,17.060041428,0
1.232,-2301.357177734,20.715137482,0
1.234,-2294.923828125,21.115255356,0
1.236,-2284.972900391,24.162261963,0
1.238,-2274.523681641,26.919610977,0
1.240,-2264.171142578,28.989130020,0
1.242,-2250.372558594,33.278793335,0
1.244,-2237.364257813,36.000720978,0
1.246,-2223.022949219,39.154407501,0
1.248,-2207.485839844,42.537204742,0
1.250,-2193.751953125,43.765953064,0
1.252,-2180.610351563,44.260684967,0
1.254,-2169.567138672,43.013763428,0
1.256,-2157.393798828,42.922637939,0
1.258,-2147.264892578,41.261833191,0
1.260,-2140.715332031,37.186149597,0
1.262,-2133.759033203,34.332504272,0
1.264,-2130.121826172,29.531707764,0
1.266,-2128.613769531,24.141630173,0
1.268,-2124.517089844,21.962938309,0
1.270,-2124.148193359,17.368993759,0
1.272,-2123.562988281,13.964152336,0
1.274,-2122.467041016,11.713168144,0
1.276,-2120.668212891,10.509322166,0
1.278,-2121.989746094,7.145910263,0
1.280,-2125.219970703,3.045464516,0
1.282,-2124.710937500,2.764539003,0
1.284,-2126.218750000,0.977431834,0
1.286,-2126.205078125,0.770896673,0
1.288,-2125.489013672,1.156616688,0
1.290,-2123.604248047,2.365366459,0
1.292,-2126.135009766,-0.128625497,0
1.294,-2126.711425781,-0.548372626,0
1.296,-2127.915527344,-1.363071680,0
1.298,-2129.493896484,-2.287591696,0
1.300,-2128.245117188,-0.808026612,0
1.302,-2128.931152344,-1.162052155,0
1.304,-2130.976806641,-2.494907141,0
1.306,-2130.492919922,-1.563958168,0
1.308,-2132.188232422,-2.535040379,0
1.310,-2131.681152344,-1.577204227,0
1.312,-2134.000976563,-3.030991316,0
1.314,-2135.350097656,-3.406736374,0
1.316,-2134.900390625,-2.299836397,0
1.318,-2135.423828125,-2.196030140,0
1.320,-2133.742919922,-0.400645673,0
1.322,-2134.378417969,-0.805787385,0
1.324,-2135.515869141,-1.511453271,0
1.326,-2135.117431641,-0.865517855,0
1.328,-2135.872070313,-1.260152340,0
1.330,-2136.012207031,-1.089082360,0
1.332,-2135.458984375,-0.416834027,0
1.334,-2135.658203125,-0.479065806,0
1.336,-2136.302490234,-0.873819113,0
1.338,-2133.749511719,1.306089282,0
1.340,-2135.165771484,-0.085762866,0
1.342,-2135.174560547,-0.073539987,0
1.344,-2134.287597656,0.632638574,0
1.346,-2135.729003906,-0.629041374,0
