Time,Vin,RawSignal,Event
Verified data,Verified data,For Reference Only,For Reference Only
0.760,-4488.621093750,3.677047253,0
0.762,-4481.988281250,8.018628120,0
0.764,-4479.809570313,7.930903435,0
0.766,-4482.102050781,4.385455132,0
0.768,-4482.411621094,3.170090914,0
0.770,-4488.607910156,-2.353756666,0
0.772,-4490.125976563,-3.011363983,0
0.774,-4486.994628906,0.093545981,0
0.776,-4485.127929688,1.524341941,0
0.778,-4483.549316406,2.413424015,0
0.780,-4482.168945313,2.950965405,0
0.782,-4475.188476563,7.724051952,0
0.784,-4472.671875000,7.965081692,0
0.786,-4480.491699219,0.112803042,0
0.788,-4479.720703125,0.687368989,0
0.790,-4468.704589844,9.102836609,0
0.792,-4466.515136719,8.782614708,0
0.794,-4469.894531250,4.202629566,0
0.796,-4467.430664063,5.184889793,0
0.798,-4463.065917969,7.427469730,0
0.800,-4459.455078125,8.585268974,0
0.802,-4450.494140625,13.646604538,0
0.804,-4451.852539063,9.557361603,0
0.806,-4459.725585938,1.310164571,0
0.808,-4469.014160156,-6.205502987,0
0.810,-4466.804687500,-3.107719421,0
0.812,-4460.726074219,2.310325623,0
0.814,-4462.455078125,0.452274233,0
0.816,-4460.988769531,1.492387295,0
0.818,-4459.450683594,2.357032061,0
0.820,-4460.201171875,1.249299288,0
0.822,-4462.318359375,-0.675119340,0
0.824,-4466.025878906,-3.408533573,0
0.826,-4464.847656250,-1.734835148,0
0.828,-4460.237792969,2.236322880,0
0.830,-4459.106933594,2.618872881,0
0.832,-4457.724121094,3.112192392,0
0.834,-4457.498046875,2.596562624,0
0.836,-4449.303710938,8.392659187,0
0.838,-4444.245605469,10.461694717,0
0.840,-4438.149902344,12.877984047,0
0.842,-4437.261230469,10.707064629,0
0.844,-4447.295410156,0.523357093,0
0.846,-4449.189941406,-1.066347718,0
0.848,-4440.895507813,5.621731281,0
0.850,-4440.189453125,4.921682358,0
0.852,-4442.240722656,2.232409000,0
0.854,-4435.086425781,7.300483704,0
0.856,-4431.447753906,8.508182526,0
0.858,-4431.015136719,6.953953266,0
0.860,-4424.891601563,10.171067238,0
0.862,-4427.855468750,5.605549335,0
0.864,-4427.187011719,4.879946709,0
0.866,-4429.402343750,2.072485447,0
0.868,-4427.949218750,2.741997719,0
0.870,-4416.836425781,10.775764465,0
0.872,-4410.925292969,12.978631020,0
0.874,-4409.624023438,11.106351852,0
0.876,-4408.597656250,9.436545372,0
0.878,-4404.441894531,10.571473122,0
0.880,-4404.972167969,7.809981823,0
0.882,-4398.945312500,10.761576653,0
0.884,-4392.137207031,13.665212631,0
0.886,-4389.459472656,12.711023331,0
0.888,-4385.810058594,12.724810600,0
0.890,-4376.773437500,16.925073624,0
0.892,-4366.204101563,21.384500504,0
0.894,-4355.459472656,24.988679886,0
0.896,-4345.884277344,26.882673264,0
0.898,-4346.926269531,20.098394394,0
0.900,-4351.185546875,12.319151878,0
0.902,-4353.728515625,7.603423595,0
0.904,-4349.434082031,9.253887177,0
0.906,-4353.675781250,3.898274899,0
0.908,-4366.937011719,-7.282424450,0
0.910,-4376.336914063,-12.974860191,0
