Time,Vin,RawSignal,Event
Verified data,Verified data,For Reference Only,For Reference Only
0.516,-1697.881103516,4.726570606,0
0.518,-1700.856445313,1.362093329,0
0.520,-1704.764526367,-1.980183363,0
0.522,-1705.356689453,-2.000725985,0
0.524,-1704.008789063,-0.507748365,0
0.526,-1698.990600586,3.508076429,0
0.528,-1700.143920898,1.831474543,0
0.530,-1705.937622070,-3.081657887,0
0.532,-1704.897583008,-1.587946057,0
0.534,-1704.359741211,-0.816718936,0
0.536,-1705.118164063,-1.225115299,0
0.538,-1705.156250000,-0.982465327,0
0.540,-1709.943847656,-4.487742901,0
0.542,-1699.321899414,4.770972252,0
0.544,-1697.665161133,4.999296665,0
0.546,-1710.350341797,-5.977874279,0
0.548,-1706.658081055,-1.777711868,0
0.550,-1702.373901367,1.949463606,0
0.552,-1702.893432617,1.112156630,0
0.554,-1701.968017578,1.584744334,0
0.556,-1701.492919922,1.602116346,0
0.558,-1702.240722656,0.664424717,0
0.560,-1706.070068359,-2.461557627,0
0.562,-1707.344116211,-2.905381680,0
0.564,-1703.560546875,0.683025479,0
0.566,-1706.432495117,-1.702482820,0
0.568,-1708.520263672,-2.947994947,0
0.570,-1709.614379883,-3.143751383,0
0.572,-1709.959472656,-2.713502169,0
0.574,-1710.977294922,-2.902144909,0
0.576,-1710.123291016,-1.592955947,0
0.578,-1712.724731445,-3.262307882,0
0.580,-1714.053466797,-3.570734024,0
0.582,-1715.902343750,-4.215243340,0
0.584,-1716.835693359,-4.004408360,0
0.586,-1716.128784180,-2.564660072,0
0.588,-1713.252319336,0.242482409,0
0.590,-1718.802856445,-4.128367901,0
0.592,-1721.270385742,-5.130077362,0
0.594,-1723.917724609,-6.049041748,0
0.596,-1724.441406250,-5.112071514,0
0.598,-1723.982666016,-3.619223356,0
0.600,-1725.116210938,-3.696485758,0
0.602,-1727.468383789,-4.704513550,0
0.604,-1730.584838867,-6.082866669,0
0.606,-1725.628906250,-0.876464307,0
0.608,-1725.197753906,-0.346378982,0
0.610,-1730.114624023,-4.093572617,0
0.612,-1733.851196289,-6.090052605,0
0.614,-1733.898925781,-4.773737431,0
0.616,-1732.943969727,-2.970158100,0
0.618,-1733.484252930,-2.730292320,0
0.620,-1730.587524414,0.129456013,0
0.622,-1731.644409180,-0.721391499,0
0.624,-1734.628540039,-2.881967068,0
0.626,-1732.810913086,-0.827835441,0
0.628,-1730.775024414,0.939586759,0
0.630,-1735.802612305,-3.179483175,0
0.632,-1735.379638672,-2.143949509,0
0.634,-1732.631713867,0.469738901,0
0.636,-1733.027954102,0.057134125,0
0.638,-1736.951904297,-3.007494926,0
0.640,-1738.783081055,-3.763304472,0
0.642,-1736.843872070,-1.418712378,0
0.644,-1733.916748047,1.173205137,0
0.646,-1730.359008789,3.679508448,0
0.648,-1727.219116211,5.303968430,0
0.650,-1724.566772461,6.188114166,0
0.652,-1721.659545898,7.074131489,0
0.654,-1711.971557617,13.037032127,0
0.656,-1706.988769531,14.015174866,0
0.658,-1712.001708984,7.001665115,0
0.660,-1703.031250000,12.422574997,0
0.662,-1693.312988281,17.220407486,0
0.664,-1695.176513672,11.944154739,0
0.666,-1689.508666992,13.697983742,0
0.668,-1686.276611328,13.167650223,0
0.670,-1687.821166992,9.040106773,0
0.672,-1685.996948242,8.449893951,0
0.674,-1687.612182617,5.315762997,0
0.676,-1690.909179688,1.570182562,0
0.678,-1688.521728516,3.078120947,0
0.680,-1691.897094727,-0.231236398,0
0.682,-1691.081542969,0.454471886,0
0.684,-1691.237915039,0.231839001,0
0.686,-1692.583007813,-0.865834415,0
0.688,-1688.411743164,2.570892811,0
0.690,-1686.378784180,3.580653429,0
0.692,-1684.025878906,4.614964008,0
0.694,-1686.828125000,1.409894466,0
0.696,-1686.262939453,1.536136746,0
0.698,-1685.286010742,1.954591393,0
0.700,-1688.427368164,-0.922995806,0
0.702,-1686.228393555,0.992366672,0
0.704,-1685.902954102,1.024959803,0
0.706,-1681.272338867,4.398704052,0
0.708,-1681.860107422,2.964087725,0
0.710,-1687.708740234,-2.243532181,0
0.712,-1686.231079102,-0.595712006,0
0.714,-1686.069335938,-0.337482661,0
0.716,-1686.438232422,-0.549436510,0
0.718,-1682.358520508,2.745706558,0
0.720,-1679.265502930,4.541230202,0
0.722,-1675.166870117,6.719754219,0
0.724,-1670.439941406,8.902871132,0
0.726,-1665.634155273,10.662194252,0
0.728,-1666.647094727,7.504872322,0
0.730,-1666.253784180,6.142899990,0
0.732,-1667.027099609,4.176333427,0
0.734,-1670.425781250,0.604816973,0
0.736,-1664.597778320,5.003266335,0
0.738,-1663.430175781,4.799508095,0
0.740,-1666.833496094,1.085870862,0
0.742,-1659.887207031,6.247208595,0
0.744,-1659.192871094,5.398863792,0
0.746,-1667.697631836,-2.415660143,0
0.748,-1664.215820313,0.829222023,0
0.750,-1664.223388672,0.639053822,0
0.752,-1664.536010742,0.253920585,0
0.754,-1657.613769531,5.581351280,0
0.756,-1657.448120117,4.469864368,0
0.758,-1657.087036133,3.757285118,0
0.760,-1655.882080078,3.859555960,0
0.762,-1656.459838867,2.552417994,0
0.764,-1649.869995117,7.110578537,0
0.766,-1651.050292969,4.612338066,0
0.768,-1661.059814453,-4.197741985,0
0.770,-1660.073608398,-2.497770786,0
0.772,-1659.938110352,-1.837313533,0
0.774,-1661.965332031,-3.005754948,0
0.776,-1659.529052734,-0.442921042,0
0.778,-1659.822875977,-0.573002398,0
0.780,-1656.537719727,2.109472275,0
0.782,-1651.960571289,5.200569153,0
0.784,-1654.217529297,2.289506674,0
0.786,-1653.614379883,2.249824286,0
0.788,-1652.472534180,2.637861013,0
0.790,-1654.593505859,0.402069330,0
0.792,-1654.273925781,0.561251879,0
0.794,-1657.251831055,-1.879552841,0
0.796,-1653.997436523,1.069312811,0
0.798,-1647.875000000,5.593429565,0
0.800,-1649.550170898,3.047548056,0
0.802,-1650.351318359,1.747204661,0
0.804,-1651.882812500,0.167772651,0
0.806,-1657.353027344,-4.124098301,0
0.808,-1653.831665039,-0.468764484,0
0.810,-1651.676147461,1.311822057,0
0.812,-1652.707397461,0.218231142,0
0.814,-1653.721679688,-0.619115472,0
0.816,-1654.175659180,-0.834617794,0
0.818,-1654.881591797,-1.198158741,0
0.820,-1656.064086914,-1.851659179,0
0.822,-1656.677978516,-1.917567730,0
0.824,-1652.973632813,1.389678955,0
0.826,-1654.439453125,-0.059245043,0
0.828,-1652.833129883,1.203301430,0
0.830,-1653.317382813,0.559226751,0
0.832,-1653.744995117,0.102368578,0
0.834,-1651.852783203,1.551334620,0
0.836,-1651.474975586,1.500387549,0
0.838,-1655.377197266,-1.868020892,0
0.840,-1654.666381836,-0.900017440,0
0.842,-1653.086669922,0.528613329,0
0.844,-1658.822387695,-4.049935341,0
0.846,-1658.770263672,-3.109382868,0
0.848,-1650.510375977,4.005890846,0
0.850,-1656.975585938,-1.912706852,0
0.852,-1665.001831055,-7.730244637,0
0.854,-1663.667358398,-4.974402428,0
0.856,-1662.312500000,-2.815188646,0
0.858,-1659.054321289,0.344512969,0
0.860,-1657.279541016,1.648316264,0
0.862,-1657.072265625,1.443307400,0
0.864,-1654.978759766,2.750762463,0
0.866,-1651.601074219,4.766553879,0
0.868,-1656.685546875,-0.247301415,0
0.870,-1662.263183594,-4.530455589,0
0.872,-1663.991455078,-4.867873192,0
0.874,-1662.786865234,-2.849153757,0
0.876,-1660.990844727,-0.819037080,0
0.878,-1660.154052734,0.013751470,0
0.880,-1659.059692383,0.861912310,0
0.882,-1661.285766602,-1.061030865,0
0.884,-1664.909423828,-3.643643141,0
0.886,-1659.625244141,1.275985718,0
0.888,-1663.532348633,-2.046361446,0
0.890,-1666.700439453,-4.055689335,0
0.892,-1655.937255859,5.216880798,0
0.894,-1657.158569336,3.107641459,0
0.896,-1667.365478516,-5.521554947,0
0.898,-1663.807861328,-1.527560472,0
0.900,-1664.269409180,-1.547053337,0
0.902,-1670.524780273,-6.068446636,0
0.904,-1664.485229492,-0.022435132,0
0.906,-1661.501342773,2.303263187,0
0.908,-1665.527954102,-1.340300560,0
0.910,-1671.475708008,-5.668454170,0
0.912,-1674.301757813,-6.606730938,0
0.914,-1674.251953125,-5.099773407,0
0.916,-1681.032226563,-9.239912033,0
0.918,-1682.426147461,-8.270697594,0
0.920,-1675.078002930,-0.717519820,0
0.922,-1674.895141602,-0.415784180,0
0.924,-1669.864990234,3.588864326,0
0.926,-1669.820800781,2.825667620,0
0.928,-1678.605712891,-4.634912491,0
0.930,-1683.544921875,-7.446466446,0
0.932,-1684.255371094,-6.344133854,0
0.934,-1678.074096680,-0.126634866,0
0.936,-1677.810424805,0.106511213,0
0.938,-1681.939453125,-3.128581524,0
0.940,-1679.918457031,-0.861462593,0
0.942,-1681.036865234,-1.539802670,0
0.944,-1687.562988281,-6.273408413,0
0.946,-1699.308349609,-14.014412880,0
0.948,-1709.935546875,-19.165523529,0
0.950,-1701.176879883,-8.094091415,0
0.952,-1687.995727539,3.956528187,0
0.954,-1692.122070313,-0.132014245,0
0.956,-1706.810302734,-11.526700020,0
0.958,-1712.740966797,-13.577822685,0
0.960,-1698.344726563,0.636587977,0
0.962,-1673.093872070,20.134328842,0
0.964,-1656.509277344,28.558853149,0
0.966,-1644.182250977,31.799694061,0
0.968,-1634.460083008,32.294353485,0
0.970,-1628.959472656,29.395677567,0
0.972,-1626.337158203,24.902633667,0
0.974,-1633.343139648,13.919380188,0
0.976,-1643.788208008,2.702181101,0
0.978,-1640.111816406,4.961057186,0
0.980,-1635.895996094,7.137504101,0
0.982,-1635.329589844,5.991909504,0
0.984,-1635.212402344,4.751379967,0
0.986,-1632.115112305,6.104431152,0
0.988,-1630.102172852,6.313425064,0
0.990,-1628.828125000,5.901350021,0
0.992,-1628.433715820,4.896602631,0
0.994,-1631.149169922,1.696404219,0
0.996,-1628.795776367,3.149879694,0
0.998,-1631.420776367,0.408226609,0
1.000,-1649.005615234,-13.359422684,0
1.002,-1662.834838867,-21.146450043,0
1.004,-1666.100830078,-18.987237930,0
1.006,-1665.967529297,-14.663968086,0
1.008,-1664.609375000,-10.348820686,0
1.010,-1664.442382813,-7.919102669,0
1.012,-1663.748535156,-5.619613647,0
1.014,-1665.369018555,-5.631090641,0
1.016,-1667.949462891,-6.386660576,0
1.018,-1659.263305664,1.788497567,0
1.020,-1659.510009766,1.199187398,0
1.022,-1665.119750977,-3.430417776,0
1.024,-1666.509521484,-3.749032497,0
1.026,-1667.952270508,-4.037991524,0
1.028,-1672.974853516,-7.047005653,0
1.030,-1671.062255859,-3.993322372,0
1.032,-1663.023315430,3.146545172,0
1.034,-1663.451538086,2.114196062,0
1.036,-1666.207885742,-0.499501199,0
1.038,-1665.710449219,-0.001538289,0
1.040,-1668.536499023,-2.199263096,0
1.042,-1669.529296875,-2.482687473,0
1.044,-1673.509521484,-5.026612282,0
1.046,-1669.510253906,-0.799052298,0
1.048,-1667.575683594,0.883174121,0
1.050,-1675.615844727,-5.566414833,0
1.052,-1676.224243164,-4.802593708,0
1.054,-1674.944091797,-2.739615917,0
1.056,-1676.571411133,-3.396517038,0
1.058,-1677.795532227,-3.593800306,0
1.060,-1676.413452148,-1.720183134,0
1.062,-1675.881225586,-0.923991561,0
1.064,-1676.131225586,-0.913000286,0
1.066,-1676.316406250,-0.854163826,0
1.068,-1677.645263672,-1.697897315,0
1.070,-1680.554199219,-3.583027601,0
1.072,-1693.239379883,-12.652904510,0
1.074,-1717.883544922,-29.008501053,0
1.076,-1755.243652344,-51.619331360,0
1.078,-1793.587402344,-69.970344543,0
1.080,-1819.486450195,-74.564170837,0
1.082,-1834.181030273,-69.422554016,0
1.084,-1842.089965820,-60.145927429,0
1.086,-1850.129394531,-53.032302856,0
1.088,-1874.038330078,-59.842430115,0
1.090,-1892.785034180,-61.124156952,0
1.092,-1930.995727539,-77.259346008,0
1.094,-1979.669067383,-97.946411133,0
1.096,-1974.600830078,-72.237625122,0
1.098,-1917.518676758,-11.787418365,0
1.100,-1758.453125000,114.548103333,0
1.102,-1519.982910156,274.566223145,0
1.104,-1292.066284180,390.815002441,0
1.106,-995.057128906,534.967346191,0
1.108,-599.097045898,724.045288086,0
1.110,-198.948379517,874.361694336,0
1.112,60.875858307,882.133178711,0
1.114,159.870559692,763.089538574,0
1.116,234.482879639,651.537475586,0
1.118,193.612442017,474.957061768,0
1.120,31.464086533,243.292495728,0
1.122,-32.566913605,139.423797607,0
1.124,-110.748458862,47.632247925,0
1.126,-302.146820068,-111.816635132,0
1.128,-473.505096436,-220.244293213,0
1.130,-641.843750000,-302.227294922,0
1.132,-836.653808594,-386.579559326,0
1.134,-1018.350952148,-441.987243652,0
1.136,-1171.610107422,-462.963409424,0
1.138,-1300.532226563,-460.349395752,0
1.140,-1393.838134766,-430.615295410,0
1.142,-1453.733520508,-381.503295898,0
1.144,-1509.216430664,-339.873748779,0
1.146,-1552.087768555,-297.686798096,0
1.148,-1573.176757813,-247.933502197,0
1.150,-1590.163818359,-206.046615601,0
1.152,-1603.599853516,-170.706481934,0
1.154,-1616.106445313,-142.497253418,0
1.156,-1632.156372070,-123.312873840,0
1.158,-1641.877197266,-103.469329834,0
1.160,-1647.464843750,-84.820915222,0
1.162,-1657.535278320,-73.803482056,0
1.164,-1664.069580078,-62.484077454,0
1.166,-1667.115600586,-50.967201233,0
1.168,-1674.850830078,-45.656841278,0
1.170,-1676.969726563,-37.158481598,0
